cbsa	metro_name	yr	qtr	index_nsa	index_sa
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1992	3	98.21	96.97
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1992	4	98.78	97.79
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1993	1	96.64	96.71
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1993	2	98.91	97.53
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1993	3	99.52	98.18
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1993	4	99.5	98.59
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1994	1	98.89	99
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1994	2	101.28	99.79
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1994	3	102.02	100.56
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1994	4	101.52	100.73
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1995	1	101.16	101.31
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1995	2	103.68	102.1
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1995	3	104.23	102.64
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1995	4	104.25	103.57
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1996	1	105.16	105.31
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1996	2	107.63	105.94
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1996	3	109.06	107.33
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1996	4	110.19	109.6
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1997	1	109.34	109.49
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1997	2	114.08	112.25
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1997	3	115.67	113.78
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1997	4	116.98	116.42
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1998	1	119.15	119.35
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1998	2	124.96	122.91
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1998	3	128.68	126.51
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1998	4	129.79	129.21
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1999	1	133.46	133.75
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1999	2	139.41	137.12
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1999	3	144.3	141.77
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	1999	4	147.43	146.78
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2000	1	150.66	151.08
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2000	2	159.59	157
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2000	3	164.85	161.88
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2000	4	169.49	168.68
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2001	1	174.99	175.53
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2001	2	184.39	181.5
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2001	3	190.21	186.71
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2001	4	190.42	189.44
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2002	1	194.62	195.22
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2002	2	205.01	201.95
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2002	3	212.49	208.49
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2002	4	214.75	213.64
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2003	1	214.72	215.27
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2003	2	222.44	219.27
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2003	3	228.18	223.84
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2003	4	232.6	231.47
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2004	1	235.85	236.29
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2004	2	243.34	239.94
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2004	3	250.39	245.7
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2004	4	250.64	249.44
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2005	1	255.02	255.33
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2005	2	261.01	257.4
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2005	3	263.13	258.32
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2005	4	255.41	254.16
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2006	1	252.84	253.05
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2006	2	253.48	250
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2006	3	249.93	245.43
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2006	4	244.09	242.87
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2007	1	241.15	241.31
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2007	2	244.42	241.09
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2007	3	242.42	238.13
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2007	4	237.42	236.02
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2008	1	231.74	232.14
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2008	2	231.15	227.97
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2008	3	230.84	226.7
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2008	4	227.14	225.54
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2009	1	223.41	224.25
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2009	2	225.27	222.12
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2009	3	226.48	222.14
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2009	4	224.76	223.01
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2010	1	226.19	227.67
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2010	2	228.41	225.06
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2010	3	227.07	222.31
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2010	4	225.05	223.3
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2011	1	219.32	221.43
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2011	2	225.71	222.03
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2011	3	227.09	222.02
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2011	4	220.3	218.71
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2012	1	213.03	215.7
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2012	2	222.42	218.21
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2012	3	228.21	222.98
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2012	4	225.01	223.65
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2013	1	230.56	233.89
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2013	2	239.62	234.37
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2013	3	244.45	238.94
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2013	4	244.21	243.15
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2014	1	240.8	244.33
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2014	2	254.86	248.63
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2014	3	257.28	251.77
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2014	4	254.64	253.92
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2015	1	253.98	257.54
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2015	2	269.41	262.34
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2015	3	268.05	262.65
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2015	4	268.31	267.83
15764	"Cambridge-Newton-Framingham, MA  (MSAD)"	2016	1	271.37	274.95
15804	"Camden, NJ  (MSAD)"	1991	1	100	100
15804	"Camden, NJ  (MSAD)"	1991	2	97.15	97.51
15804	"Camden, NJ  (MSAD)"	1991	3	96.95	97.25
15804	"Camden, NJ  (MSAD)"	1991	4	98.4	98.63
15804	"Camden, NJ  (MSAD)"	1992	1	99.03	99.1
15804	"Camden, NJ  (MSAD)"	1992	2	98.08	98.41
15804	"Camden, NJ  (MSAD)"	1992	3	97.75	98.01
15804	"Camden, NJ  (MSAD)"	1992	4	97.47	97.71
15804	"Camden, NJ  (MSAD)"	1993	1	96.64	96.85
15804	"Camden, NJ  (MSAD)"	1993	2	97.66	97.87
15804	"Camden, NJ  (MSAD)"	1993	3	97.98	98.16
15804	"Camden, NJ  (MSAD)"	1993	4	97.76	98.03
15804	"Camden, NJ  (MSAD)"	1994	1	98.67	99.1
15804	"Camden, NJ  (MSAD)"	1994	2	98.48	98.49
15804	"Camden, NJ  (MSAD)"	1994	3	97.85	97.96
15804	"Camden, NJ  (MSAD)"	1994	4	97.9	98.26
15804	"Camden, NJ  (MSAD)"	1995	1	96.74	97.34
15804	"Camden, NJ  (MSAD)"	1995	2	97.62	97.46
15804	"Camden, NJ  (MSAD)"	1995	3	99.39	99.41
15804	"Camden, NJ  (MSAD)"	1995	4	96.37	96.84
15804	"Camden, NJ  (MSAD)"	1996	1	97.06	97.77
15804	"Camden, NJ  (MSAD)"	1996	2	98.46	98.18
15804	"Camden, NJ  (MSAD)"	1996	3	98.02	97.91
15804	"Camden, NJ  (MSAD)"	1996	4	97.92	98.58
15804	"Camden, NJ  (MSAD)"	1997	1	97.48	98.19
15804	"Camden, NJ  (MSAD)"	1997	2	100.1	99.77
15804	"Camden, NJ  (MSAD)"	1997	3	98.51	98.3
15804	"Camden, NJ  (MSAD)"	1997	4	98.28	99.09
15804	"Camden, NJ  (MSAD)"	1998	1	98.83	99.55
15804	"Camden, NJ  (MSAD)"	1998	2	100.45	100.1
15804	"Camden, NJ  (MSAD)"	1998	3	101.62	101.31
15804	"Camden, NJ  (MSAD)"	1998	4	100.08	101
15804	"Camden, NJ  (MSAD)"	1999	1	101.6	102.31
15804	"Camden, NJ  (MSAD)"	1999	2	103.13	102.82
15804	"Camden, NJ  (MSAD)"	1999	3	104.34	103.93
15804	"Camden, NJ  (MSAD)"	1999	4	103.51	104.47
15804	"Camden, NJ  (MSAD)"	2000	1	106.39	107.17
15804	"Camden, NJ  (MSAD)"	2000	2	108.97	108.73
15804	"Camden, NJ  (MSAD)"	2000	3	110.64	110.08
15804	"Camden, NJ  (MSAD)"	2000	4	111.6	112.58
15804	"Camden, NJ  (MSAD)"	2001	1	113.83	114.76
15804	"Camden, NJ  (MSAD)"	2001	2	117.64	117.47
15804	"Camden, NJ  (MSAD)"	2001	3	120.89	120.19
15804	"Camden, NJ  (MSAD)"	2001	4	123.34	124.27
15804	"Camden, NJ  (MSAD)"	2002	1	125.43	126.66
15804	"Camden, NJ  (MSAD)"	2002	2	131.14	130.97
15804	"Camden, NJ  (MSAD)"	2002	3	137.07	136.25
15804	"Camden, NJ  (MSAD)"	2002	4	139.89	140.65
15804	"Camden, NJ  (MSAD)"	2003	1	144.36	146.13
15804	"Camden, NJ  (MSAD)"	2003	2	150.75	150.5
15804	"Camden, NJ  (MSAD)"	2003	3	156.89	155.96
15804	"Camden, NJ  (MSAD)"	2003	4	158.91	159.48
15804	"Camden, NJ  (MSAD)"	2004	1	163.96	166.3
15804	"Camden, NJ  (MSAD)"	2004	2	172.71	172.38
15804	"Camden, NJ  (MSAD)"	2004	3	179.12	178.1
15804	"Camden, NJ  (MSAD)"	2004	4	183.81	184.15
15804	"Camden, NJ  (MSAD)"	2005	1	186.63	189.62
15804	"Camden, NJ  (MSAD)"	2005	2	197.24	196.77
15804	"Camden, NJ  (MSAD)"	2005	3	205.36	204.25
15804	"Camden, NJ  (MSAD)"	2005	4	210.88	211.07
15804	"Camden, NJ  (MSAD)"	2006	1	209.69	213.25
15804	"Camden, NJ  (MSAD)"	2006	2	218.38	217.86
15804	"Camden, NJ  (MSAD)"	2006	3	218.04	216.75
15804	"Camden, NJ  (MSAD)"	2006	4	216.16	216.4
15804	"Camden, NJ  (MSAD)"	2007	1	221.25	225.09
15804	"Camden, NJ  (MSAD)"	2007	2	219.26	218.69
15804	"Camden, NJ  (MSAD)"	2007	3	219.55	218
15804	"Camden, NJ  (MSAD)"	2007	4	218.51	219.17
15804	"Camden, NJ  (MSAD)"	2008	1	207.47	210.86
15804	"Camden, NJ  (MSAD)"	2008	2	206.28	205.83
15804	"Camden, NJ  (MSAD)"	2008	3	202.73	200.91
15804	"Camden, NJ  (MSAD)"	2008	4	193.37	194.54
15804	"Camden, NJ  (MSAD)"	2009	1	188.53	191.35
15804	"Camden, NJ  (MSAD)"	2009	2	189.09	188.63
15804	"Camden, NJ  (MSAD)"	2009	3	189.35	187.43
15804	"Camden, NJ  (MSAD)"	2009	4	182.43	184.14
15804	"Camden, NJ  (MSAD)"	2010	1	181.77	184.14
15804	"Camden, NJ  (MSAD)"	2010	2	184.37	183.81
15804	"Camden, NJ  (MSAD)"	2010	3	175.91	174.07
15804	"Camden, NJ  (MSAD)"	2010	4	177.74	179.85
15804	"Camden, NJ  (MSAD)"	2011	1	170.29	172.31
15804	"Camden, NJ  (MSAD)"	2011	2	170.24	169.42
15804	"Camden, NJ  (MSAD)"	2011	3	172.01	170.43
15804	"Camden, NJ  (MSAD)"	2011	4	165.32	167.51
15804	"Camden, NJ  (MSAD)"	2012	1	165.74	167.52
15804	"Camden, NJ  (MSAD)"	2012	2	168.42	167.37
15804	"Camden, NJ  (MSAD)"	2012	3	167.78	166.52
15804	"Camden, NJ  (MSAD)"	2012	4	167.51	169.74
15804	"Camden, NJ  (MSAD)"	2013	1	171.11	172.94
15804	"Camden, NJ  (MSAD)"	2013	2	174.52	173.15
15804	"Camden, NJ  (MSAD)"	2013	3	173.74	172.77
15804	"Camden, NJ  (MSAD)"	2013	4	170.88	173.07
15804	"Camden, NJ  (MSAD)"	2014	1	170.48	172.31
15804	"Camden, NJ  (MSAD)"	2014	2	176.42	174.87
15804	"Camden, NJ  (MSAD)"	2014	3	176.34	175.56
15804	"Camden, NJ  (MSAD)"	2014	4	172.88	174.98
15804	"Camden, NJ  (MSAD)"	2015	1	174.04	175.98
15804	"Camden, NJ  (MSAD)"	2015	2	176.81	175.14
15804	"Camden, NJ  (MSAD)"	2015	3	176.62	175.97
15804	"Camden, NJ  (MSAD)"	2015	4	182.01	184.13
15804	"Camden, NJ  (MSAD)"	2016	1	172.93	174.91
15980	"Cape Coral-Fort Myers, FL"	1991	1	100	100
15980	"Cape Coral-Fort Myers, FL"	1991	2	101.04	102.08
15980	"Cape Coral-Fort Myers, FL"	1991	3	104.97	104.88
15980	"Cape Coral-Fort Myers, FL"	1991	4	102.37	101.27
15980	"Cape Coral-Fort Myers, FL"	1992	1	104.35	104.42
15980	"Cape Coral-Fort Myers, FL"	1992	2	100.68	101.67
15980	"Cape Coral-Fort Myers, FL"	1992	3	99.2	99.08
15980	"Cape Coral-Fort Myers, FL"	1992	4	103.04	101.96
15980	"Cape Coral-Fort Myers, FL"	1993	1	100.4	100.6
15980	"Cape Coral-Fort Myers, FL"	1993	2	100.42	101.25
15980	"Cape Coral-Fort Myers, FL"	1993	3	101.17	101.03
15980	"Cape Coral-Fort Myers, FL"	1993	4	102.89	101.86
15980	"Cape Coral-Fort Myers, FL"	1994	1	102.45	102.84
15980	"Cape Coral-Fort Myers, FL"	1994	2	101.54	102.13
15980	"Cape Coral-Fort Myers, FL"	1994	3	104.33	104.16
15980	"Cape Coral-Fort Myers, FL"	1994	4	105.72	104.82
15980	"Cape Coral-Fort Myers, FL"	1995	1	103.86	104.36
15980	"Cape Coral-Fort Myers, FL"	1995	2	105.47	105.85
15980	"Cape Coral-Fort Myers, FL"	1995	3	106.2	106
15980	"Cape Coral-Fort Myers, FL"	1995	4	106.42	105.7
15980	"Cape Coral-Fort Myers, FL"	1996	1	105.12	105.69
15980	"Cape Coral-Fort Myers, FL"	1996	2	106.21	106.38
15980	"Cape Coral-Fort Myers, FL"	1996	3	105.93	105.68
15980	"Cape Coral-Fort Myers, FL"	1996	4	102.42	101.96
15980	"Cape Coral-Fort Myers, FL"	1997	1	108.05	108.56
15980	"Cape Coral-Fort Myers, FL"	1997	2	106.38	106.41
15980	"Cape Coral-Fort Myers, FL"	1997	3	107.12	106.86
15980	"Cape Coral-Fort Myers, FL"	1997	4	108.22	107.95
15980	"Cape Coral-Fort Myers, FL"	1998	1	107.79	108.18
15980	"Cape Coral-Fort Myers, FL"	1998	2	108.62	108.57
15980	"Cape Coral-Fort Myers, FL"	1998	3	109.51	109.26
15980	"Cape Coral-Fort Myers, FL"	1998	4	110.55	110.45
15980	"Cape Coral-Fort Myers, FL"	1999	1	111.46	111.72
15980	"Cape Coral-Fort Myers, FL"	1999	2	113.48	113.42
15980	"Cape Coral-Fort Myers, FL"	1999	3	115.4	115.12
15980	"Cape Coral-Fort Myers, FL"	1999	4	117.13	117.16
15980	"Cape Coral-Fort Myers, FL"	2000	1	120.79	120.97
15980	"Cape Coral-Fort Myers, FL"	2000	2	121.72	121.65
15980	"Cape Coral-Fort Myers, FL"	2000	3	125.58	125.25
15980	"Cape Coral-Fort Myers, FL"	2000	4	128.18	128.28
15980	"Cape Coral-Fort Myers, FL"	2001	1	132.18	132.41
15980	"Cape Coral-Fort Myers, FL"	2001	2	135.89	135.73
15980	"Cape Coral-Fort Myers, FL"	2001	3	140.33	139.92
15980	"Cape Coral-Fort Myers, FL"	2001	4	144.08	144.21
15980	"Cape Coral-Fort Myers, FL"	2002	1	149.58	150.05
15980	"Cape Coral-Fort Myers, FL"	2002	2	156.46	156.1
15980	"Cape Coral-Fort Myers, FL"	2002	3	159.95	159.48
15980	"Cape Coral-Fort Myers, FL"	2002	4	166.16	166.17
15980	"Cape Coral-Fort Myers, FL"	2003	1	171.16	172.08
15980	"Cape Coral-Fort Myers, FL"	2003	2	175.25	174.62
15980	"Cape Coral-Fort Myers, FL"	2003	3	181.49	180.88
15980	"Cape Coral-Fort Myers, FL"	2003	4	187.86	187.77
15980	"Cape Coral-Fort Myers, FL"	2004	1	193.98	195.39
15980	"Cape Coral-Fort Myers, FL"	2004	2	208.63	207.75
15980	"Cape Coral-Fort Myers, FL"	2004	3	220.72	219.88
15980	"Cape Coral-Fort Myers, FL"	2004	4	234.57	234.28
15980	"Cape Coral-Fort Myers, FL"	2005	1	249.54	251.75
15980	"Cape Coral-Fort Myers, FL"	2005	2	277.92	276.65
15980	"Cape Coral-Fort Myers, FL"	2005	3	294.69	293.32
15980	"Cape Coral-Fort Myers, FL"	2005	4	310.65	310.41
15980	"Cape Coral-Fort Myers, FL"	2006	1	313.68	316.63
15980	"Cape Coral-Fort Myers, FL"	2006	2	318.32	316.74
15980	"Cape Coral-Fort Myers, FL"	2006	3	318.01	316.39
15980	"Cape Coral-Fort Myers, FL"	2006	4	300.33	300.28
15980	"Cape Coral-Fort Myers, FL"	2007	1	293.51	296.36
15980	"Cape Coral-Fort Myers, FL"	2007	2	276.82	275.26
15980	"Cape Coral-Fort Myers, FL"	2007	3	259.51	258.2
15980	"Cape Coral-Fort Myers, FL"	2007	4	238.91	238.89
15980	"Cape Coral-Fort Myers, FL"	2008	1	210.2	212.37
15980	"Cape Coral-Fort Myers, FL"	2008	2	188.37	187.23
15980	"Cape Coral-Fort Myers, FL"	2008	3	165.93	165.08
15980	"Cape Coral-Fort Myers, FL"	2008	4	149.28	149.15
15980	"Cape Coral-Fort Myers, FL"	2009	1	144.3	146.07
15980	"Cape Coral-Fort Myers, FL"	2009	2	145.71	144.61
15980	"Cape Coral-Fort Myers, FL"	2009	3	144.71	144.11
15980	"Cape Coral-Fort Myers, FL"	2009	4	137.63	137.26
15980	"Cape Coral-Fort Myers, FL"	2010	1	144.03	146.19
15980	"Cape Coral-Fort Myers, FL"	2010	2	141.01	139.67
15980	"Cape Coral-Fort Myers, FL"	2010	3	137.13	136.7
15980	"Cape Coral-Fort Myers, FL"	2010	4	138.42	137.83
15980	"Cape Coral-Fort Myers, FL"	2011	1	130.65	132.86
15980	"Cape Coral-Fort Myers, FL"	2011	2	136.53	134.99
15980	"Cape Coral-Fort Myers, FL"	2011	3	141.94	141.83
15980	"Cape Coral-Fort Myers, FL"	2011	4	143.79	142.88
15980	"Cape Coral-Fort Myers, FL"	2012	1	145.45	148.04
15980	"Cape Coral-Fort Myers, FL"	2012	2	154.49	152.69
15980	"Cape Coral-Fort Myers, FL"	2012	3	153.36	153.43
15980	"Cape Coral-Fort Myers, FL"	2012	4	161.47	160.32
15980	"Cape Coral-Fort Myers, FL"	2013	1	161.07	163.8
15980	"Cape Coral-Fort Myers, FL"	2013	2	172.7	170.67
15980	"Cape Coral-Fort Myers, FL"	2013	3	176.17	176.57
15980	"Cape Coral-Fort Myers, FL"	2013	4	181.52	180.16
15980	"Cape Coral-Fort Myers, FL"	2014	1	183.62	186.42
15980	"Cape Coral-Fort Myers, FL"	2014	2	191.53	189.44
15980	"Cape Coral-Fort Myers, FL"	2014	3	189.45	189.96
15980	"Cape Coral-Fort Myers, FL"	2014	4	200.71	199.39
15980	"Cape Coral-Fort Myers, FL"	2015	1	203.03	205.65
15980	"Cape Coral-Fort Myers, FL"	2015	2	213.74	211.58
15980	"Cape Coral-Fort Myers, FL"	2015	3	219.1	219.85
15980	"Cape Coral-Fort Myers, FL"	2015	4	227.92	226.43
15980	"Cape Coral-Fort Myers, FL"	2016	1	227.89	230.54
16700	"Charleston-North Charleston, SC"	1991	1	100	100
16700	"Charleston-North Charleston, SC"	1991	2	97.74	97.72
16700	"Charleston-North Charleston, SC"	1991	3	100.61	99.68
16700	"Charleston-North Charleston, SC"	1991	4	103.13	101.73
16700	"Charleston-North Charleston, SC"	1992	1	101.63	101.61
16700	"Charleston-North Charleston, SC"	1992	2	102	101.93
16700	"Charleston-North Charleston, SC"	1992	3	103.07	102.15
16700	"Charleston-North Charleston, SC"	1992	4	103.8	102.47
16700	"Charleston-North Charleston, SC"	1993	1	102.31	102.22
16700	"Charleston-North Charleston, SC"	1993	2	103.18	103.04
16700	"Charleston-North Charleston, SC"	1993	3	105.19	104.32
16700	"Charleston-North Charleston, SC"	1993	4	105.58	104.27
16700	"Charleston-North Charleston, SC"	1994	1	104.03	103.91
16700	"Charleston-North Charleston, SC"	1994	2	105.65	105.44
16700	"Charleston-North Charleston, SC"	1994	3	103.76	102.94
16700	"Charleston-North Charleston, SC"	1994	4	105.17	103.95
16700	"Charleston-North Charleston, SC"	1995	1	103.94	103.8
16700	"Charleston-North Charleston, SC"	1995	2	105.69	105.38
16700	"Charleston-North Charleston, SC"	1995	3	107.73	106.87
16700	"Charleston-North Charleston, SC"	1995	4	106.71	105.61
16700	"Charleston-North Charleston, SC"	1996	1	108.79	108.6
16700	"Charleston-North Charleston, SC"	1996	2	110.25	109.84
16700	"Charleston-North Charleston, SC"	1996	3	111.32	110.41
16700	"Charleston-North Charleston, SC"	1996	4	114.54	113.53
16700	"Charleston-North Charleston, SC"	1997	1	117.19	116.92
16700	"Charleston-North Charleston, SC"	1997	2	116.35	115.81
16700	"Charleston-North Charleston, SC"	1997	3	118.76	117.8
16700	"Charleston-North Charleston, SC"	1997	4	121.72	120.79
16700	"Charleston-North Charleston, SC"	1998	1	123.37	123.03
16700	"Charleston-North Charleston, SC"	1998	2	128.24	127.57
16700	"Charleston-North Charleston, SC"	1998	3	131.21	130.16
16700	"Charleston-North Charleston, SC"	1998	4	136.55	135.62
16700	"Charleston-North Charleston, SC"	1999	1	139.86	139.4
16700	"Charleston-North Charleston, SC"	1999	2	145.33	144.54
16700	"Charleston-North Charleston, SC"	1999	3	150.62	149.4
16700	"Charleston-North Charleston, SC"	1999	4	152.84	151.85
16700	"Charleston-North Charleston, SC"	2000	1	157.77	157.23
16700	"Charleston-North Charleston, SC"	2000	2	159.12	158.28
16700	"Charleston-North Charleston, SC"	2000	3	163.77	162.35
16700	"Charleston-North Charleston, SC"	2000	4	163.48	162.52
16700	"Charleston-North Charleston, SC"	2001	1	166.21	165.69
16700	"Charleston-North Charleston, SC"	2001	2	170.47	169.5
16700	"Charleston-North Charleston, SC"	2001	3	172.21	170.67
16700	"Charleston-North Charleston, SC"	2001	4	174.02	173.06
16700	"Charleston-North Charleston, SC"	2002	1	175.33	174.83
16700	"Charleston-North Charleston, SC"	2002	2	177.58	176.49
16700	"Charleston-North Charleston, SC"	2002	3	179.45	177.71
16700	"Charleston-North Charleston, SC"	2002	4	186.34	185.61
16700	"Charleston-North Charleston, SC"	2003	1	184.68	184.09
16700	"Charleston-North Charleston, SC"	2003	2	188.44	187.08
16700	"Charleston-North Charleston, SC"	2003	3	193.12	191.25
16700	"Charleston-North Charleston, SC"	2003	4	195.17	194.73
16700	"Charleston-North Charleston, SC"	2004	1	201.09	200.23
16700	"Charleston-North Charleston, SC"	2004	2	205.81	204.28
16700	"Charleston-North Charleston, SC"	2004	3	217.46	215.24
16700	"Charleston-North Charleston, SC"	2004	4	222.96	222.89
16700	"Charleston-North Charleston, SC"	2005	1	227.44	226.21
16700	"Charleston-North Charleston, SC"	2005	2	237.38	235.51
16700	"Charleston-North Charleston, SC"	2005	3	249.59	247.12
16700	"Charleston-North Charleston, SC"	2005	4	258.86	258.9
16700	"Charleston-North Charleston, SC"	2006	1	266.87	265.32
16700	"Charleston-North Charleston, SC"	2006	2	273.98	271.93
16700	"Charleston-North Charleston, SC"	2006	3	277.01	274.06
16700	"Charleston-North Charleston, SC"	2006	4	281.14	281.22
16700	"Charleston-North Charleston, SC"	2007	1	286.05	284.73
16700	"Charleston-North Charleston, SC"	2007	2	288.03	285.59
16700	"Charleston-North Charleston, SC"	2007	3	285.93	282.83
16700	"Charleston-North Charleston, SC"	2007	4	271.35	271.34
16700	"Charleston-North Charleston, SC"	2008	1	274.63	273.84
16700	"Charleston-North Charleston, SC"	2008	2	273.04	270.48
16700	"Charleston-North Charleston, SC"	2008	3	258.2	255.01
16700	"Charleston-North Charleston, SC"	2008	4	249.69	250.06
16700	"Charleston-North Charleston, SC"	2009	1	251.07	250.59
16700	"Charleston-North Charleston, SC"	2009	2	238.28	235.78
16700	"Charleston-North Charleston, SC"	2009	3	247.85	244.38
16700	"Charleston-North Charleston, SC"	2009	4	236.33	237.2
16700	"Charleston-North Charleston, SC"	2010	1	241.43	241.07
16700	"Charleston-North Charleston, SC"	2010	2	235.27	232.72
16700	"Charleston-North Charleston, SC"	2010	3	219.25	215.61
16700	"Charleston-North Charleston, SC"	2010	4	226.78	228.11
16700	"Charleston-North Charleston, SC"	2011	1	203.34	203.29
16700	"Charleston-North Charleston, SC"	2011	2	206.95	204.56
16700	"Charleston-North Charleston, SC"	2011	3	218.1	214.06
16700	"Charleston-North Charleston, SC"	2011	4	218.47	219.84
16700	"Charleston-North Charleston, SC"	2012	1	200.82	201.28
16700	"Charleston-North Charleston, SC"	2012	2	224.44	221.73
16700	"Charleston-North Charleston, SC"	2012	3	224.37	219.72
16700	"Charleston-North Charleston, SC"	2012	4	227.55	228.93
16700	"Charleston-North Charleston, SC"	2013	1	237.76	239.13
16700	"Charleston-North Charleston, SC"	2013	2	245.47	242.19
16700	"Charleston-North Charleston, SC"	2013	3	255.47	249.84
16700	"Charleston-North Charleston, SC"	2013	4	244.73	246.06
16700	"Charleston-North Charleston, SC"	2014	1	260.08	262.43
16700	"Charleston-North Charleston, SC"	2014	2	266.31	262.47
