state	yr	qtr	index_nsa	index_sa	Warning
TN	2015	3	218.86	217.74	
TN	2015	4	222.01	221.27	
TN	2016	1	221.06	223.04	
TX	1991	1	100	100	
TX	1991	2	100.66	100.01	
TX	1991	3	100.87	100.14	
TX	1991	4	100.42	99.9	
TX	1992	1	101.81	101.8	
TX	1992	2	102.15	101.49	
TX	1992	3	103.4	102.64	
TX	1992	4	104.17	103.66	
TX	1993	1	104	103.98	
TX	1993	2	105.71	105.02	
TX	1993	3	107	106.2	
TX	1993	4	107.97	107.47	
TX	1994	1	108.6	108.58	
TX	1994	2	109.95	109.22	
TX	1994	3	110.48	109.63	
TX	1994	4	110.54	110.08	
TX	1995	1	110.77	110.72	
TX	1995	2	112.02	111.26	
TX	1995	3	112.92	112.02	
TX	1995	4	113.23	112.82	
TX	1996	1	113.54	113.48	
TX	1996	2	114.79	113.97	
TX	1996	3	115.63	114.7	
TX	1996	4	115.28	114.92	
TX	1997	1	115.48	115.41	
TX	1997	2	117.29	116.43	
TX	1997	3	118	117.04	
TX	1997	4	118.74	118.42	
TX	1998	1	120.47	120.4	
TX	1998	2	122.64	121.69	
TX	1998	3	124.8	123.79	
TX	1998	4	125.82	125.5	
TX	1999	1	127.43	127.36	
TX	1999	2	130.62	129.59	
TX	1999	3	132.53	131.46	
TX	1999	4	134.35	134.03	
TX	2000	1	136.54	136.48	
TX	2000	2	139.75	138.61	
TX	2000	3	142.18	141.03	
TX	2000	4	143.39	143.07	
TX	2001	1	144.93	144.88	
TX	2001	2	147.71	146.48	
TX	2001	3	148.93	147.7	
TX	2001	4	149.06	148.75	
TX	2002	1	149.89	149.85	
TX	2002	2	152.79	151.48	
TX	2002	3	153.57	152.3	
TX	2002	4	153.85	153.57	
TX	2003	1	154.33	154.29	
TX	2003	2	156.38	155.03	
TX	2003	3	157.26	155.94	
TX	2003	4	157.22	156.96	
TX	2004	1	158.34	158.31	
TX	2004	2	161.13	159.72	
TX	2004	3	162.4	161.04	
TX	2004	4	162.81	162.55	
TX	2005	1	164.7	164.7	
TX	2005	2	168.51	166.99	
TX	2005	3	171.05	169.57	
TX	2005	4	172.65	172.42	
TX	2006	1	175.24	175.32	
TX	2006	2	179.16	177.45	
TX	2006	3	181.95	180.33	
TX	2006	4	183.71	183.51	
TX	2007	1	186.06	186.31	
TX	2007	2	190.04	188.07	
TX	2007	3	191.05	189.26	
TX	2007	4	190.68	190.57	
TX	2008	1	189.32	189.77	
TX	2008	2	191.69	189.45	
TX	2008	3	192.13	190.29	
TX	2008	4	188.02	188.03	
TX	2009	1	187.37	188.01	
TX	2009	2	190.53	188.05	
TX	2009	3	190.08	188.2	
TX	2009	4	189.24	189.38	
TX	2010	1	188.77	189.55	
TX	2010	2	192.17	189.41	
TX	2010	3	190.21	188.38	
TX	2010	4	185.01	185.25	
TX	2011	1	184.22	185.02	
TX	2011	2	188.52	185.67	
TX	2011	3	187.59	185.83	
TX	2011	4	186.92	187.24	
TX	2012	1	189.14	189.92	
TX	2012	2	195.69	192.63	
TX	2012	3	197.98	196.24	
TX	2012	4	199.29	199.66	
TX	2013	1	201.1	201.81	
TX	2013	2	209.41	206.18	
TX	2013	3	211.19	209.38	
TX	2013	4	213.68	214.09	
TX	2014	1	217.72	218.36	
TX	2014	2	223.34	219.95	
TX	2014	3	227.02	225.15	
TX	2014	4	227.78	228.21	
TX	2015	1	232.52	233.07	
TX	2015	2	241.33	237.76	
TX	2015	3	244.04	242.04	
TX	2015	4	245.68	246.14	
TX	2016	1	248.99	249.51	
UT	1991	1	100	100	
UT	1991	2	101.47	100.55	
UT	1991	3	102.29	101.81	
UT	1991	4	104.15	103.66	
UT	1992	1	106.07	106.09	
UT	1992	2	109.6	108.6	
UT	1992	3	110.46	109.9	
UT	1992	4	114.55	114.07	
UT	1993	1	117.69	117.73	
UT	1993	2	122.97	121.85	
UT	1993	3	128.49	127.74	
UT	1993	4	133.95	133.45	
UT	1994	1	137.93	138.01	
UT	1994	2	145.64	144.32	
UT	1994	3	149.55	148.55	
UT	1994	4	152.29	151.85	
UT	1995	1	155.33	155.44	
UT	1995	2	158.22	156.73	
UT	1995	3	162.21	161.04	
UT	1995	4	164.2	163.84	
UT	1996	1	168.03	168.13	
UT	1996	2	172.12	170.44	
UT	1996	3	174.59	173.34	
UT	1996	4	175.53	175.27	
UT	1997	1	175.45	175.48	
UT	1997	2	179.53	177.71	
UT	1997	3	180.31	179.1	
UT	1997	4	180.19	179.98	
UT	1998	1	182.3	182.21	
UT	1998	2	186.22	184.3	
UT	1998	3	185.06	183.92	
UT	1998	4	187.11	186.93	
UT	1999	1	187.83	187.6	
UT	1999	2	190.52	188.58	
UT	1999	3	190.18	189.12	
UT	1999	4	190.96	190.75	
UT	2000	1	192.04	191.68	
UT	2000	2	194.31	192.42	
UT	2000	3	195.26	194.19	
UT	2000	4	194.37	194.15	
UT	2001	1	196.38	195.89	
UT	2001	2	198.45	196.7	
UT	2001	3	197.67	196.52	
UT	2001	4	197.93	197.66	
UT	2002	1	199.22	198.74	
UT	2002	2	200.43	198.81	
UT	2002	3	200.95	199.63	
UT	2002	4	203.02	202.66	
UT	2003	1	202.41	202.01	
UT	2003	2	206.27	204.74	
UT	2003	3	208.07	206.55	
UT	2003	4	207.71	207.19	
UT	2004	1	211	210.84	
UT	2004	2	216.1	214.53	
UT	2004	3	220.49	218.66	
UT	2004	4	224.3	223.71	
UT	2005	1	228.8	228.91	
UT	2005	2	237.23	235.47	
UT	2005	3	247.67	245.31	
UT	2005	4	256.76	256.19	
UT	2006	1	265.4	265.8	
UT	2006	2	278.04	275.91	
UT	2006	3	289.97	286.88	
UT	2006	4	300.55	300.01	
UT	2007	1	308.75	309.61	
UT	2007	2	321.49	318.79	
UT	2007	3	324.19	320.45	
UT	2007	4	316.93	316.39	
UT	2008	1	312.84	314.27	
UT	2008	2	309.87	307	
UT	2008	3	301.77	297.91	
UT	2008	4	286.97	286.68	
UT	2009	1	278.43	280.17	
UT	2009	2	272.27	269.36	
UT	2009	3	268.65	264.98	
UT	2009	4	263.94	263.93	
UT	2010	1	255.47	257.35	
UT	2010	2	259.29	256.18	
UT	2010	3	254.69	251.04	
UT	2010	4	249.52	249.84	
UT	2011	1	236.54	238.42	
UT	2011	2	239.45	236.15	
UT	2011	3	242.89	239.48	
UT	2011	4	238.26	238.91	
UT	2012	1	243.86	245.7	
UT	2012	2	256.18	252.3	
UT	2012	3	260.99	257.46	
UT	2012	4	264.02	265.24	
UT	2013	1	270.42	272.03	
UT	2013	2	284.36	279.77	
UT	2013	3	289.65	286.09	
UT	2013	4	286.74	288.43	
UT	2014	1	291.59	292.73	
UT	2014	2	299.59	294.72	
UT	2014	3	299.09	295.75	
UT	2014	4	298.33	300.25	
UT	2015	1	308	308.74	
UT	2015	2	316.08	310.94	
UT	2015	3	320.28	317.06	
UT	2015	4	322.48	324.5	
UT	2016	1	329.71	330.23	
VA	1991	1	100	100	
VA	1991	2	99.98	99.41	
VA	1991	3	99.53	99.03	
VA	1991	4	100.85	100.22	
VA	1992	1	101.52	101.53	
VA	1992	2	100.72	100.16	
VA	1992	3	101.73	101.18	
VA	1992	4	102.03	101.43	
VA	1993	1	101.24	101.24	
VA	1993	2	102.4	101.83	
VA	1993	3	102.61	102	
VA	1993	4	102.87	102.36	
VA	1994	1	102.96	102.93	
VA	1994	2	104.34	103.74	
VA	1994	3	105.18	104.49	
VA	1994	4	105.67	105.26	
VA	1995	1	105.16	105.09	
VA	1995	2	105.9	105.26	
VA	1995	3	106.66	105.94	
VA	1995	4	106.14	105.83	
VA	1996	1	107.01	106.89	
VA	1996	2	107.9	107.2	
VA	1996	3	108.51	107.79	
VA	1996	4	108.35	108.12	
VA	1997	1	109.31	109.17	
VA	1997	2	110	109.2	
VA	1997	3	110.37	109.64	
VA	1997	4	111.18	111.03	
VA	1998	1	111.23	111.1	
VA	1998	2	113.36	112.46	
VA	1998	3	113.94	113.16	
VA	1998	4	115.04	114.95	
VA	1999	1	117.47	117.43	
VA	1999	2	119.03	117.96	
VA	1999	3	120.63	119.75	
VA	1999	4	121.88	121.86	
VA	2000	1	123.79	123.83	
VA	2000	2	127.84	126.62	
VA	2000	3	130.06	129	
VA	2000	4	131.34	131.39	
VA	2001	1	134.76	134.91	
VA	2001	2	139.28	137.89	
VA	2001	3	142.43	141.17	
VA	2001	4	143.42	143.55	
VA	2002	1	146.4	146.6	
VA	2002	2	152.19	150.68	
VA	2002	3	155.38	153.95	
VA	2002	4	157.38	157.54	
VA	2003	1	161.23	161.47	
VA	2003	2	167.55	165.84	
VA	2003	3	172.27	170.73	
VA	2003	4	176.51	176.69	
VA	2004	1	181.44	181.68	
VA	2004	2	189.97	188	
VA	2004	3	197.68	195.96	
VA	2004	4	203.67	203.95	
VA	2005	1	211.24	211.43	
VA	2005	2	221.41	219.05	
VA	2005	3	229.29	227.25	
VA	2005	4	234.07	234.68	
VA	2006	1	239.9	240.01	
VA	2006	2	245.77	243.02	
VA	2006	3	245.87	243.57	
VA	2006	4	247.24	248.2	
VA	2007	1	249.11	249.31	
VA	2007	2	252.17	249.02	
VA	2007	3	249.01	246.62	
VA	2007	4	239.06	240.11	
VA	2008	1	235.72	236.3	
VA	2008	2	231.05	227.78	
VA	2008	3	225.23	222.94	
VA	2008	4	213.41	214.41	
VA	2009	1	214.32	215.33	
VA	2009	2	218.49	215.01	
VA	2009	3	217.49	215.13	
VA	2009	4	217.79	218.77	
VA	2010	1	210.75	212.35	
VA	2010	2	218.16	214.25	
VA	2010	3	211.93	209.55	
VA	2010	4	207.32	208.21	
VA	2011	1	202.07	204.1	
VA	2011	2	208.4	204.26	
VA	2011	3	208.46	206.22	
VA	2011	4	204.3	205.04	
VA	2012	1	204.87	207.26	
VA	2012	2	213.5	208.97	
VA	2012	3	213.65	211.45	
VA	2012	4	213.37	214.12	
VA	2013	1	213.43	215.94	
VA	2013	2	225.49	220.64	
VA	2013	3	223.55	221.42	
VA	2013	4	219.95	220.65	
VA	2014	1	220.71	223.18	
VA	2014	2	229.22	224.31	
VA	2014	3	227.48	225.52	
VA	2014	4	228.37	229	
VA	2015	1	227.73	230.08	
VA	2015	2	234.25	229.3	
VA	2015	3	234.46	232.72	
VA	2015	4	234.71	235.16	
VA	2016	1	234.28	236.58	
VT	1991	1	100	100	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1991	2	99.3	99.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1991	3	98.13	98.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1991	4	97.6	98.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1992	1	99.53	99.63	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1992	2	100.6	100.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1992	3	99.59	99.98	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1992	4	101.13	101.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1993	1	101.05	101.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1993	2	100.64	100.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1993	3	100.22	100.52	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1993	4	101.26	101.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1994	1	101.49	101.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1994	2	102.31	102.06	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1994	3	102.4	102.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1994	4	99.58	100.12	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1995	1	99.05	99.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1995	2	101.94	101.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1995	3	101.56	101.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1995	4	97.31	97.81	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1996	1	105.16	105.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1996	2	102.71	102.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1996	3	101.69	101.51	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1996	4	102.28	102.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1997	1	101.41	102.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1997	2	101.1	100.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1997	3	102.95	102.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1997	4	102.67	103.18	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1998	1	104.3	105.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1998	2	106.23	106.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1998	3	106.51	106.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1998	4	107.44	108	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1999	1	106.72	107.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1999	2	111.76	111.59	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1999	3	115.03	114.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	1999	4	114.25	114.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2000	1	116.92	118.35	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2000	2	120.24	120.06	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2000	3	124.06	123.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2000	4	126.16	126.8	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2001	1	126.54	128.23	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2001	2	133.94	133.7	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2001	3	135.47	134.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2001	4	136.75	137.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2002	1	139.49	141.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2002	2	143.49	143.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2002	3	148.05	146.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2002	4	148.7	149.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2003	1	149.35	151.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2003	2	153.87	153.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2003	3	160.42	159.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2003	4	163.03	163.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2004	1	165.44	168.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2004	2	178.13	177.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2004	3	182.65	181.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2004	4	187.31	187.59	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2005	1	189.25	192.89	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2005	2	199.11	198.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2005	3	205.54	204.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2005	4	207.02	207.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2006	1	204.23	208.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2006	2	213.9	212.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2006	3	214.18	213.1	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2006	4	216.86	217.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2007	1	212.1	215.39	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2007	2	217.87	216.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2007	3	219.01	218.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2007	4	214.73	215.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2008	1	215.36	217.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2008	2	212.08	211.5	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2008	3	209.01	208.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2008	4	209.85	211.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2009	1	206.1	207.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2009	2	211.99	212.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2009	3	212.66	211.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2009	4	204.54	206.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2010	1	206.63	206.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2010	2	203.95	204.6	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2010	3	202.62	201.76	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2010	4	199.57	201.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2011	1	204.7	204.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2011	2	199.12	200.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2011	3	202.44	201.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2011	4	206.06	208.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2012	1	206.58	206.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2012	2	203.61	204.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2012	3	208.1	206.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2012	4	201.23	203.4	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2013	1	209	210.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2013	2	208.76	209.44	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2013	3	213.63	210.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2013	4	212.18	214.7	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	1	201.96	204.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	2	215.74	215.66	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	3	215.07	211.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2014	4	207.09	209.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	1	209.38	213.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	2	219.24	218.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	3	224	219.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2015	4	214.18	217.07	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
VT	2016	1	209.87	214.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WA	1991	1	100	100	
WA	1991	2	101.67	100.79	
WA	1991	3	102.01	100.73	
WA	1991	4	103.72	103	
WA	1992	1	103.9	103.9	
WA	1992	2	105.46	104.52	
WA	1992	3	107.74	106.4	
WA	1992	4	108.28	107.56	
WA	1993	1	108.43	108.42	
WA	1993	2	110.83	109.78	
WA	1993	3	113.01	111.6	
WA	1993	4	114.07	113.41	
WA	1994	1	115.16	115.12	
WA	1994	2	118.23	117.03	
WA	1994	3	119.43	117.94	
WA	1994	4	119.37	118.82	
WA	1995	1	120.3	120.21	
WA	1995	2	120.26	118.92	
WA	1995	3	120.96	119.47	
WA	1995	4	120.65	120.23	
WA	1996	1	121.09	120.94	
WA	1996	2	123.2	121.72	
WA	1996	3	123.98	122.52	
WA	1996	4	123.4	123.08	
WA	1997	1	124.65	124.41	
WA	1997	2	127.57	125.97	
WA	1997	3	130.03	128.58	
WA	1997	4	130.25	129.96	
WA	1998	1	132.79	132.42	
WA	1998	2	137.23	135.52	
WA	1998	3	138.62	137.15	
WA	1998	4	139.88	139.61	
WA	1999	1	141.88	141.34	
WA	1999	2	145.6	143.83	
WA	1999	3	146.81	145.34	
WA	1999	4	148.21	147.9	
WA	2000	1	150.56	149.89	
WA	2000	2	152.66	150.85	
WA	2000	3	154.2	152.7	
WA	2000	4	155.04	154.67	
WA	2001	1	157.77	157.03	
WA	2001	2	160.28	158.44	
WA	2001	3	162.32	160.75	
WA	2001	4	162.52	162.05	
WA	2002	1	165.39	164.7	
WA	2002	2	168.66	166.76	
WA	2002	3	169.81	168.06	
WA	2002	4	172.16	171.66	
WA	2003	1	174.23	173.66	
WA	2003	2	178.23	176.17	
WA	2003	3	181.77	179.76	
WA	2003	4	184.72	184.18	
WA	2004	1	189.95	189.53	
WA	2004	2	197.72	195.39	
WA	2004	3	202.78	200.33	
WA	2004	4	208.38	207.86	
WA	2005	1	214.42	214.13	
WA	2005	2	226.68	223.94	
WA	2005	3	237.86	234.8	
WA	2005	4	243.4	242.88	
WA	2006	1	251.75	251.56	
WA	2006	2	262.74	259.51	
WA	2006	3	268.89	265.23	
WA	2006	4	271.39	270.93	
WA	2007	1	278.05	277.98	
WA	2007	2	282.39	278.78	
WA	2007	3	284.44	280.51	
WA	2007	4	278.69	278.29	
WA	2008	1	272.92	272.94	
WA	2008	2	271.73	268.23	
WA	2008	3	265.24	261.43	
WA	2008	4	251.73	251.4	
WA	2009	1	249.85	250.11	
WA	2009	2	245.01	241.66	
WA	2009	3	239.85	236.32	
WA	2009	4	236.61	236.29	
WA	2010	1	233.93	234.5	
WA	2010	2	234.79	231.41	
WA	2010	3	230	226.42	
WA	2010	4	220.98	220.73	
WA	2011	1	214.41	215.33	
WA	2011	2	212.1	208.77	
WA	2011	3	210.46	207.02	
WA	2011	4	204.44	204.33	
WA	2012	1	204.63	205.79	
WA	2012	2	214.76	211.16	
WA	2012	3	218.41	214.65	
WA	2012	4	222.26	222.31	
WA	2013	1	224.06	225.59	
WA	2013	2	233.94	229.72	
WA	2013	3	242.19	237.98	
WA	2013	4	236.89	237.08	
WA	2014	1	239.31	241.05	
WA	2014	2	250.92	246.2	
WA	2014	3	254.41	249.97	
WA	2014	4	253.83	254.18	
WA	2015	1	258.34	260.21	
WA	2015	2	273.06	267.81	
WA	2015	3	277.99	273.19	
WA	2015	4	280.93	281.42	
WA	2016	1	286.68	288.66	
WI	1991	1	100	100	
WI	1991	2	101.76	101.08	
WI	1991	3	103.56	102.76	
WI	1991	4	103.88	103.69	
WI	1992	1	105.35	105.36	
WI	1992	2	108.64	107.9	
WI	1992	3	110.06	109.21	
WI	1992	4	111.67	111.46	
WI	1993	1	113.55	113.62	
WI	1993	2	116.42	115.59	
WI	1993	3	119.19	118.27	
WI	1993	4	120.97	120.73	
WI	1994	1	123.14	123.26	
WI	1994	2	126.14	125.22	
WI	1994	3	127.28	126.25	
WI	1994	4	128.19	127.93	
WI	1995	1	128.86	129.07	
WI	1995	2	131.31	130.32	
WI	1995	3	133.15	132.02	
WI	1995	4	133.69	133.43	
WI	1996	1	134.08	134.37	
WI	1996	2	137.28	136.22	
WI	1996	3	137.97	136.72	
WI	1996	4	137.81	137.59	
WI	1997	1	138.54	138.9	
WI	1997	2	140.8	139.68	
WI	1997	3	142.91	141.56	
WI	1997	4	142.39	142.21	
WI	1998	1	143.14	143.54	
WI	1998	2	146.55	145.39	
WI	1998	3	148.73	147.26	
WI	1998	4	149.39	149.21	
WI	1999	1	150.46	150.89	
WI	1999	2	154.86	153.68	
WI	1999	3	156.84	155.26	
WI	1999	4	157.73	157.52	
WI	2000	1	160.08	160.54	
WI	2000	2	163.7	162.51	
WI	2000	3	166.38	164.68	
WI	2000	4	166.96	166.68	
WI	2001	1	168.7	169.21	
WI	2001	2	172.73	171.54	
WI	2001	3	175.43	173.57	
WI	2001	4	176.64	176.32	
WI	2002	1	177.39	177.96	
WI	2002	2	181.67	180.45	
WI	2002	3	186.1	184.08	
WI	2002	4	186.98	186.65	
WI	2003	1	188.85	189.52	
WI	2003	2	193.37	192.04	
WI	2003	3	197.15	194.92	
WI	2003	4	199.43	199.14	
WI	2004	1	201.81	202.62	
WI	2004	2	206.78	205.2	
WI	2004	3	211.78	209.38	
WI	2004	4	212.97	212.8	
WI	2005	1	212.63	213.53	
WI	2005	2	220.13	218.26	
WI	2005	3	223.39	220.86	
WI	2005	4	222.92	222.9	
WI	2006	1	223.93	224.91	
WI	2006	2	227.83	225.66	
WI	2006	3	228.75	226.23	
WI	2006	4	226.6	226.62	
WI	2007	1	225.84	226.95	
WI	2007	2	230.05	227.71	
WI	2007	3	228.95	226.46	
WI	2007	4	224.58	224.49	
WI	2008	1	222.45	223.81	
WI	2008	2	223.19	220.82	
WI	2008	3	220.74	218.27	
WI	2008	4	215.8	215.51	
WI	2009	1	217.59	219.31	
WI	2009	2	216.47	214.15	
WI	2009	3	213.66	211.06	
WI	2009	4	210.06	209.64	
WI	2010	1	204.94	206.98	
WI	2010	2	208.79	206.51	
WI	2010	3	207.53	204.73	
WI	2010	4	206.12	205.66	
WI	2011	1	195.55	197.88	
WI	2011	2	199.26	196.97	
WI	2011	3	200.47	197.54	
WI	2011	4	198.25	197.89	
WI	2012	1	194.88	197.42	
WI	2012	2	200.05	197.55	
WI	2012	3	201.8	198.76	
WI	2012	4	198.58	198.43	
WI	2013	1	198.68	201.25	
WI	2013	2	207.79	204.98	
WI	2013	3	210.47	207.37	
WI	2013	4	208.36	208.52	
WI	2014	1	205.26	207.66	
WI	2014	2	213.94	210.87	
WI	2014	3	215.67	212.71	
WI	2014	4	215.38	215.77	
WI	2015	1	216.14	218.37	
WI	2015	2	223.13	219.79	
WI	2015	3	223.98	221.15	
WI	2015	4	223.55	224.08	
WI	2016	1	226.48	228.54	
WV	1991	1	100	100	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	2	100.48	100.05	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	3	100.91	100.3	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1991	4	102.11	103.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	1	103.15	103.13	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	2	107.67	107.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	3	106.58	105.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1992	4	106.39	107.53	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	1	108.08	108.1	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	2	112.1	111.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	3	114.39	113.69	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1993	4	112.12	113.29	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	1	116.69	116.79	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	2	117.87	117.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	3	120.99	120.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1994	4	120.14	121.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	1	123.79	123.99	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	2	122.67	121.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	1995	3	124.22	123.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
